feature_name,address,city,state,side,category,group_class,year_dedicated,year_rededicated,latitude,longitude
Judah P. Benjamin Monument,Hwy 23 At Avenue B,Belle Chasse,LA,South,Monument,Monument,1968,NA,29.8533775,-89.9879438
Kirby Smith Drive,NA,Bossier City,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.5124436,-93.7306912
Lee Circle,NA,New Orleans,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.9434974,-90.0724868
Lee Drive,NA,Baton Rouge,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.4056029,-91.1501931
Lieutenant General Richard Taylor Monument,NA,Old Pleasant Hill,LA,South,Monument,Monument,1994,NA,31.8198888,-93.5143443
Longstreet Drive,NA,Pineville,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.3653991,-92.3678594
Longstreet Place,NA,Bossier City,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.5124436,-93.7306912
P.G.T. Beauregard Hall at Nicholls State University,906 E 1St S,Thibodaux,LA,South,Building,Other,1961,2010,29.7957633,-90.822871
P.G.T. Beauregard Statue,Carrolton And Esplanade,New Orleans,LA,South,Monument,Monument,1913,NA,29.984062,-90.089895
Polk Street,NA,New Orleans,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.9991666,-90.1103017
Port Hudson Confederate Monument,108 Borskey Lane,Zachary,LA,South,Monument,Monument,1930,NA,30.6809029,-91.2870498
Rapides Parish Confederate Monument,Rapides Parish Courthouse,Alexandria,LA,South,Monument / Courthouse,Monument,1914,NA,31.308786,-92.44741
Rebel State Historic Site,1260 Hwy. 1221,Marthaville,LA,South,Park,Park,1962,NA,31.7523161,-93.4231767
Red River Campaign,"Hwy 175, Past Hwy 177",Old Pleasant Hill,LA,South,Monument,Monument,1994,NA,31.84595,-93.51013
Rober E. Lee Road,NA,Merryville,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.8414127,-93.4976746
Robert E. Lee Boulevard,NA,Bossier City,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.5124436,-93.7306912
Robert E. Lee Boulevard,NA,New Orleans,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.0209096,-90.0833027
Robert E. Lee High School,1105 Lee Drive,Baton Rouge,LA,South,School,School,1960,NA,30.4057617,-91.1524048
Robert E. Lee Junior High School,1600 North 19Th Street,Monroe,LA,South,School,School,NA,NA,32.5280075,-92.1109085
Robert E. Lee Monument,Lee Circle,New Orleans,LA,South,Monument,Monument,1884,NA,29.943056,-90.072222
Robert E. Lee Statue,Johnson Bayou High School,Johnson Bayou,LA,South,Monument,Monument,1984,NA,29.762999,-93.6964703
Robert E. Lee Street,NA,Bossier City,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.5124436,-93.7306912
Slidell Street,NA,New Orleans,LA,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.9475346,-90.0480767
Sons of Confederate Veterans Commemorative License Plate,NA,NA,LA,South,Commemorative License Plate,Commemorative License Plate,NA,NA,30.4413992,-91.248748
South's Defenders Monument,Calcasieu Parish Courthouse,Lake Charles,LA,South,Monument / Courthouse,Monument,1915,1995,30.2265949,-93.2173758
South Beauregard Elementary School,12378 Hwy 171,Longville,LA,South,School,School,NA,NA,30.5675805,-93.2325842
South Beauregard High School,151 Longville Church Rd,Longville,LA,South,School,School,NA,NA,30.5702151,-93.2339401
Unknown Confederate Soldier Monument,"Rebel State Park/Historic Site, 1260 Louisiana Highway 1221 Marthaville Louisiana",Marthaville,LA,South,Monument,Monument,1970,NA,31.7387778,-93.3965629
Village of Longstreet,NA,Longstreet,LA,South,Municipality,Municipality,NA,NA,32.1,-93.95
Confederate Memorial,Fort Warren,Boston Harbor Islands,MA,North,Monument,Monument,1963,NA,42.3166774,-70.9680543
Confederate Memorial,Howard County Clerk of Court building,Ellicott City,MD,Border,Monument / Courthouse,Monument,1948,NA,39.268465,-76.798475
Confederate Monument,Rockville Courthouse. Jefferson St.,Rockville,MD,Border,Monument / Courthouse,Monument,NA,NA,39.083477,-77.151351
Confederate Soldiers and Sailors Monument (Spirit of the Confederacy),Mount Royal And Mosher,Baltimore,MD,Border,Monument,Monument,1903,NA,39.2973857,-76.662929
Confederate Women of Maryland,Charles Street And University Parkway,Baltimore,MD,Border,Monument,Monument,1917,NA,39.3375567,-76.6258868
Jackson and Lee Monument,Wyman Park. Art Museum Dr. And Wyman Park Dr.,Baltimore,MD,Border,Monument,Monument,1948,1997,39.3240012,-76.625805
Jubal Early Court,NA,Potomac,MD,North,Road / Street / Highway,Highway / Roadway,NA,NA,39.054294,-77.1718047
Sons of Confederate Veterans Commemorative License Plate,NA,NA,MD,North,Commemorative License Plate,Commemorative License Plate,NA,NA,38.970913,-76.5408161
Captain Delaney S. Washburn Memorial,Randolph County Couthouse Lawn,Huntsville,MO,Border,Monument / Courthouse,Monument,1976,NA,39.440721,-92.544777
Confederate Capital of Missouri,Newton County Courthouse,Neosho,MO,Border,Monument / Courthouse,Monument,NA,NA,36.869301,-94.367983
Confederate Drive,Forest Park,St. Louis,MO,Border,Road / Street / Highway,Highway / Roadway,1914,NA,38.6445421,-90.2796957
Confederate Memorial,"Confederate Drive, Forest Park",St. Louis,MO,Border,Monument,Monument,1914,NA,38.6270025,-90.1994042
Confederate Memorial,Rozier St. Lincoln Shields Recreation Area,West Alton,MO,Border,Monument,Monument,1909,NA,38.8650487,-90.2226109
Confederate Monument,Jefferson Barracks. 2900 Sheridan Rd.,St. Louis,MO,Border,Monument,Monument,1988,NA,38.5023807,-90.2874558
Confederate Monument,"Common Pleas Courthouse;  44 N. Lorimier St., Cape Girardeau, MO",Cape Girardeau,MO,Border,Monument / Courthouse,Monument,1931,NA,37.305115,-89.520612
Confederate Monument,Boone County Courthouse,Columbia,MO,Border,Monument / Courthouse,Monument,1935,NA,38.952852,-92.329282
Confederate Monument (Lion of Lucerne),Confederate Memorial State Historic Site,Higginsville,MO,Border,Monument,Monument,1906,NA,39.0725121,-93.7171621
Confederate Monument of Saline,NA,Marshall,MO,Border,Monument,Monument,1901,NA,39.1230777,-93.1968704
Frenchman's Spring,County Road 632,Dexter,MO,Border,Monument,Monument,1996,NA,36.7599499,-89.969859
General Joseph O. Shelby statue,512 Main St.,Waverly,MO,Border,Monument,Monument,2009,NA,39.2090222,-93.5174447
General Lee Drive,NA,Sappington,MO,Border,Road / Street / Highway,Highway / Roadway,NA,NA,38.5423879,-90.3701914
Jefferson Davis Drive,NA,Hillsboro,MO,Border,Road / Street / Highway,Highway / Roadway,NA,NA,38.256428,-90.6197828
Missouri State Guard,West Farm Road,Brookline,MO,Border,Monument,Monument,2001,NA,37.1781879,-93.4161205
Palmyra Massacre Monument,Marion County Courthouse. Main St. And Lafayette,Palmyra,MO,Border,Monument / Courthouse,Monument,1907,NA,39.799035,-91.523322
Robert E. Lee Elementary School,1208 Locust,Columbia,MO,Border,School,School,1934,NA,38.9489479,-92.3229218
Shelby's Homecoming Monument,City Park Gazebo. Mo-3.,Roanoke,MO,Border,Monument,Monument,1997,NA,39.3169764,-92.6887945
South Robert E. Lee Street,NA,Battlefield,MO,Border,Road / Street / Highway,Highway / Roadway,NA,NA,37.111592,-93.3781806
Sterling Price Gazebo and Park,NA,Keytesville,MO,Border,Park,Park,1915,NA,39.4344706,-92.9382485
Anderson Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Andrew Jackson Monument,219 S. President,Jackson,MS,South,Monument,Monument,1972,NA,32.2987573,-90.1848103
Armory's Tribute to the Heroes of 1861-1865,Frisco Park. Main St.,Armory,MS,South,Monument,Monument,1924,NA,33.9852882,-88.4920705
Baker Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
Barron Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Beauregard Road,NA,Wesson,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.7327619,-90.3399034
Beauregard Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Beauregard Street,NA,Tupelo,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.2722929,-88.7420899
Beauregard Street,NA,Bogue Chitto,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.4367988,-90.4527291
Beauregard Street,NA,Senatobia,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6202933,-89.9740226
Bedford Forrest Road,NA,Hattiesburg,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.1688074,-89.295124
Benton County,NA,Ashland,MS,South,County,County,1870,NA,34.832872,-89.1759026
Bragg Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Brandon Confederate Monument,Rankin County Courthouse,Brandon,MS,South,Monument / Courthouse,Monument,1907,NA,32.273118,-89.986787
Breckinridge Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
City of Stonewall,NA,Stonewall,MS,South,Municipality,Municipality,NA,NA,32.1395348,-88.8108406
Claiborn County's Tribute to Her Sons Who Served in the War of 1861-65,Market Street Across From Claiborne County Courthouse,Port Gibson,MS,South,Monument,Monument,1906,NA,31.962067,-90.983625
Cleburne Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Colonel Rogers Statue,Alcorn County Courthouse,Corinth,MS,South,Monument / Courthouse,Monument,1912,NA,33.230333,-84.944008
Confederate Avenue,NA,Tupelo,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.2501692,-88.7524016
Confederate Dead Monument,100 S State St,Jackson,MS,South,Monument,Monument,1891,NA,32.2987573,-90.1848103
Confederate Flag,Carroll Courthouse Lawn,Carrollton,MS,South,Flag / Courthouse,Flag,NA,NA,33.5081773,-89.9203608
Confederate Memorial,Forrest County Courthouse. 630 Main St.,Hattiesburg,MS,South,Monument / Courthouse,Monument,1910,NA,31.3273164,-89.2913342
Confederate Memorial,Jones County Courthouse 415 N. Fifth Ave.,Laurel,MS,South,Monument / Courthouse,Monument,1912,NA,31.6942747,-89.1306613
Confederate Memorial Building,215 Henderson Street,Greenwood,MS,South,Building,Other,NA,NA,33.5192889,-90.1859157
Confederate Memorial Monument,Noxubee County Courthouse,Macon,MS,South,Monument / Courthouse,Monument,1901,NA,33.1060878,-88.5630554
Confederate Memorial Statue,Winona Montgomery County Library,Winona,MS,South,Monument,Monument,1909,NA,33.4830161,-89.7290841
Confederate Monument,City Of Aberdeen Park And Recs (W. Commerce St.),Aberdeen,MS,South,Monument,Monument,1900,NA,33.825526,-88.5652151
Confederate Monument,Town Square,Grenada,MS,South,Monument,Monument,1910,NA,33.784904,-89.802557
Confederate Monument,"131 Church St., N",Liberty,MS,South,Monument,Monument,1871,NA,31.1575167,-90.8088582
Confederate Monument,Columbus St. And Main St.,Louisville,MS,South,Monument,Monument,1921,NA,33.1245909,-89.035512
Confederate Monument,"Memorial Park, Southwest corner of Main Street at South Rankin Street",Natchez,MS,South,Monument,Monument,1890,NA,31.5565101,-91.4022377
Confederate Monument,University Of Mississippi,University,MS,South,Monument,Monument,NA,NA,34.3647324,-89.5406317
Confederate Monument,Commerce St.,West Point,MS,South,Monument,Monument,1907,NA,33.60555,-88.647882
Confederate Monument,Triangle Grounds,Yazoo City,MS,South,Monument,Monument,NA,NA,32.850478,-90.411589
Confederate Monument,Tallahatchie County Courthouse,Charleston,MS,South,Monument / Courthouse,Monument,NA,NA,34.00678,-90.0567563
Confederate Monument,Bolivar County Courthouse,Cleveland,MS,South,Monument / Courthouse,Monument,1908,NA,33.7440023,-90.7248187
Confederate Monument,"Bounded By Court, Holly, Calhoun And Ivy Sts.",Ellisville,MS,South,Monument / Courthouse,Monument,1912,NA,31.6040538,-89.1956142
Confederate Monument,Washington County Courthouse,Greenville,MS,South,Monument / Courthouse,Monument,1909,NA,33.4075212,-91.055422
Confederate Monument,Leflore County Courthouse,Greenwood,MS,South,Monument / Courthouse,Monument,1913,NA,33.5162315,-90.1795281
Confederate Monument,Harrison County Courthouse,Gulfport,MS,South,Monument / Courthouse,Monument,1911,NA,30.3674198,-89.0928155
Confederate Monument,Copiah County Courthouse,Hazlehurst,MS,South,Monument / Courthouse,Monument,1917,NA,31.8598926,-90.3970283
Confederate Monument,230 W. Washington St.,Kosciusko,MS,South,Monument / Courthouse,Monument,1911,NA,33.0586093,-89.591733
Confederate Monument,Courthouse Square,Lexington,MS,South,Monument / Courthouse,Monument,1908,NA,33.1131833,-90.0531408
Confederate Monument,Courthouse Square. 6Th St. And Constitution Ave.,Meridian,MS,South,Monument / Courthouse,Monument,1912,NA,32.3651045,-88.7012387
Confederate Monument,Lafayette County Courthouse,Oxford,MS,South,Monument / Courthouse,Monument,1907,NA,34.3664951,-89.5192484
Confederate Monument,Neshoba County Courthouse Lawn,Philadelphia,MS,South,Monument / Courthouse,Monument,1912,NA,32.7711411,-89.1109512
Confederate Monument,Archusa St. At Head Of Main St.,Quitman,MS,South,Monument / Courthouse,Monument,1911,NA,32.0398317,-88.7288718
Confederate Monument,Hinds County Courthouse,Raymond,MS,South,Monument / Courthouse,Monument,1908,NA,32.2593146,-90.4225951
Confederate Monument,Courthouse Square,Ripley,MS,South,Monument / Courthouse,Monument,1911,NA,34.7305721,-88.9490962
Confederate Monument,Tallahatchie County Courthouse,Sumner,MS,South,Monument / Courthouse,Monument,1913,NA,33.9706299,-90.3715805
Confederate Monument,Lee County Courthouse. West Broadway And Jefferson St.,Tupelo,MS,South,Monument / Courthouse,Monument,1906,NA,34.2590908,-88.7126805
Confederate Monument,Old Capitol Grounds- Now Charlotte Capers Archives and History Building,Jackson,MS,South,Monument,Monument,1891,NA,32.3036491,-90.1826192
Confederate Soldier Sculpture,Main St.,Fayette,MS,South,Monument,Monument,1904,NA,31.7135306,-91.0602081
Confederate Soldiers Monument,106 Church Street,Duck Hill,MS,South,Monument,Monument,1908,NA,33.6331751,-89.7111937
Confederate Statue,Mary Weems Parker Memorial Library. Hwy. 528,Heidelberg,MS,South,Monument,Monument,1911,NA,31.8868224,-88.9839419
Confederate Street,NA,Corinth,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.9421216,-88.5326089
Corinth Confederate Memorial,South Cass Street,Corinth,MS,South,Monument,Monument,1992,NA,34.9255789,-88.517929
Davis Magnet School,750 North Congress St,Jackson,MS,South,School,School,NA,NA,32.3077715,-90.1812536
Early Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Ewell Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Forrest Avenue,NA,Senatobia,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6202933,-89.9740226
Forrest County,NA,Hattiesburg,MS,South,County,County,1908,NA,31.3271189,-89.2903392
Forrest County Agricultural High School,215 Old Hwy 49 East,Brooklyn,MS,South,School,School,1916,NA,31.0631622,-89.1870895
Forrest County Confederate Memorial,624 N Main St,Hattiesburg,MS,South,Monument,Monument,1910,NA,31.2992808,-89.3089027
Forrest Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Hardee Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
Hood Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Howcott Monument to Loyal Servants of the Harvey Scouts,"Academy Street, East",Canton,MS,South,Monument,Monument,1894,NA,32.6126381,-90.0367512
Imboden Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
Jeb Stuart Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
Jeb Stuart Street,NA,Tupelo,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.2727138,-88.7410995
Jeff Davis Avenue,NA,Waveland,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.2929842,-89.3728544
Jeff Davis Avenue,NA,Long Beach,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3485685,-89.1523254
Jeff Davis Drive,NA,Bay St. Louis,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.2896637,-89.4290088
Jeff Davis Elementary School,340 St. Mary Blvd.,Oxford,MS,South,School,School,1959,NA,30.405384,-88.934753
Jeff Davis Parkway,NA,Beaumont,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.1647301,-88.9255494
Jeff Davis Road,NA,De Kalb,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.7707686,-88.887778
Jeff Davis Road,NA,Prairie,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.803213,-88.6631647
Jeff Davis Road,NA,Duck Hill,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.6295757,-89.7114612
Jeff Davis Road,NA,Hollandale,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.2251998,-91.0134882
Jeff Davis Road,NA,Leakesville,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.15565,-88.6183834
Jeff Davis School Road,NA,Meridian,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.5941644,-83.2592803
Jefferson Davis Avenue,NA,Biloxi,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.393413,-88.9332548
Jefferson Davis County,NA,Prentiss,MS,South,County,County,1906,NA,31.5985012,-89.8670229
Jefferson Davis Drive,NA,Oxford,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.3515656,-89.5219812
Jefferson Davis Drive,NA,Indianola,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.4649346,-90.6521454
Jefferson Davis Hall at Pearl River Community College,5448 Us 49,Hattiesburg,MS,South,Building,Other,NA,NA,31.3491329,-89.3369191
Jefferson Davis Highway,NA,NA,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3919435,-88.9718282
Jefferson Davis Lake,NA,Hattiesburg,MS,South,River / Creek / Lake,Body of Water,NA,NA,31.5649127,-89.8382722
Jefferson Davis Lake Dam,NA,Hattiesburg,MS,South,Dam,Other,NA,NA,31.3271189,-89.2903392
Jefferson Davis Parkway,NA,Picayune,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.5056462,-89.6809594
Joseph E. Johnston Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Kirby Smith Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Lee County,NA,Tupelo,MS,South,County,County,1866,NA,34.2576066,-88.7033859
Lee Drive,NA,Bogue Chitto,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.4185154,-90.4610978
Lee Elementary School,330 Judy St,Jackson,MS,South,School,School,1922,NA,32.2433968,-90.2212677
Lee Highway,NA,NA,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.9528792,-88.8799175
Longstreet,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Longstreet Lane,NA,Senatobia,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6210059,-89.9752097
Longstreet Lane,NA,Picayune,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.5060881,-89.6787486
Lowndes County Confederate Monument,Lowndes County Courthouse. Fifth St. S And Second Ave. N,Columbus,MS,South,Monument / Courthouse,Monument,1912,NA,33.496971,-88.4234568
Magruder Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Mississippi State Flag,NA,Jackson,MS,South,Flag,Flag,1894,2011,32.310251,-90.3289724
Mosby Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
North Forrest Elementary School,702 Eatonville Rd,Hattiesburg,MS,South,School,School,NA,NA,31.4110909,-89.3296967
Our Confederate Dead Confederate Memorial,Main St.,Okolona,MS,South,Monument,Monument,1905,1951,34.004193,-88.746686
Our Heros Monument,Main St.,Brooksville,MS,South,Monument,Monument,1911,NA,33.2345659,-88.5779049
Pemberton Place,NA,Picayune,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.5053792,-89.6796615
Pemberton Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Pickett Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Pontotoc Confederate Monument,Pontotoc County Courthouse. West Washington And South Liberty,Pontotoc,MS,South,Monument / Courthouse,Monument,1919,NA,34.2478831,-88.998673
Robert E Lee Street,NA,Beaumont,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.1672404,-88.9261484
Robert E. Lee Drive,NA,Tupelo,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.2522904,-88.716453
Robert E. Lee Drive,NA,Greenwood,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.5460602,-90.1855947
Robert E. Lee Drive,NA,New Albany,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.5000663,-89.0392926
Robert E. Lee Drive,NA,Florence,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.1589465,-90.0948954
Robert E. Lee Road,NA,Lucedale,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.6949688,-88.5264501
Robert E. Lee Road,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Robert E. Lee Road,NA,Hattiesburg,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.1696967,-89.2973286
Robert E. Lee Street,NA,Lexington,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.1144534,-90.0423049
Robertson Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
S Van Dorn,NA,Moss Point,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3460699,-88.488711
Sons of Confederate Veterans Commemorative License Plate,NA,NA,MS,South,Commemorative License Plate,Commemorative License Plate,NA,NA,32.3103091,-90.2589275
South Forrest Attendance Center,8 Burborne St,Brooklyn,MS,South,School,School,1960,NA,31.0716457,-89.1885757
Stonewall Drive,NA,Indianola,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.4647692,-90.650715
Vaiden Confederate Monument,"State Highway 430 (possibly on the east side of Kennedy Road at 33.333202, -89.753359?)",Vaiden,MS,South,Monument,Monument,1912,NA,33.3393064,-89.8372428
Wheeler Road,NA,Pascagoula,MS,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3372351,-88.5075136
Women of the Confederacy Monument,New Capitol Grounds,Jackson,MS,South,Monument,Monument,1917,NA,32.3036491,-90.1826192
Confederate Dam,NA,Beaverhead,MT,Not a State,Dam,Other,NA,NA,44.8965919,-113.2658711
Confederate Memorial Fountain,NA,Helena,MT,Not a State,Monument,Monument,1916,NA,46.5883707,-112.0245054
1929 Confederate Reunion Marker,310 N Kings Drive,Charlotte,NC,South,Monument,Monument,1929,NA,35.219115,-80.829244
Army of Tennessee Monument,Hamburger Square,Greensboro,NC,South,Monument,Monument,1986,NA,36.0726354,-79.7919754
Beauregard Drive,NA,Spencer,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.688579,-80.4549699
Beauregard Drive,NA,Salisbury,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.687219,-80.452058
Beauregard Lane,NA,Mebane,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0867148,-79.2797251
Breckenridge Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Buckner Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Civil War Soldiers Monument,Alexander County Courthouse. 29 W. Main Ave.,Taylorsville,NC,South,Monument / Courthouse,Monument,1959,NA,35.9227633,-81.1758763
Confederate Arsenal,Bradford Avenue,Fayettesville,NC,South,Monument,Monument,1928,NA,35.7595731,-79.0192997
Confederate Avenue,NA,Spencer,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.688579,-80.4549699
Confederate Avenue,NA,Salisbury,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.6849501,-80.4634573
Confederate Memorial,Fort Fisher State Historic Site,Kure Beach,NC,South,Monument,Monument,1921,NA,33.9968399,-77.9072081
Confederate Memorial Drinking Fountain,102 N. Main St. Franklin County Courthouse,Louisburg,NC,South,Monument,Monument,1923,NA,36.1002805,-78.3000377
Confederate Monument,Fort Fisher Historic Site,Wilmington,NC,South,Monument,Monument,1932,NA,33.97158,-77.917789
Confederate Monument,Person County Courthouse,Roxboro,NC,South,Monument / Courthouse,Monument,1931,NA,36.3938497,-78.9843324
Confederate Monument,Wilkes County Courthouse,Wilkesboro,NC,South,Monument / Courthouse,Monument,1998,NA,36.1459649,-81.1606401
Confederate Soldiers Memorial,Phillips St. And Main St.,Franklin,NC,South,Monument,Monument,1909,NA,35.1869099,-83.3713839
Confederate Soldiers Memorial,Old Haywood County Courthouse. 215 N. Main St.,Waynesville,NC,South,Monument / Courthouse,Monument,1940,NA,35.49238,-82.98684
Confederate Soldiers Memorial Drinking Fountain,Lincoln County Courthouse. Court Square Dr. And W. Main St.,Lincolntown,NC,South,Monument / Courthouse,Monument,1911,NA,35.47143,-81.25726
Confederate Soldiers Monument,Gaston County Courthouse. 325 N. Marietta St.,Gastonia,NC,South,Monument / Courthouse,Monument,1912,NA,35.2663037,-81.1829339
Confederate Soldiers Monument,"N. Second St., Facing City Hall Annex",Albemarle,NC,South,Monument,Monument,1925,NA,35.3501426,-80.2000578
Confederate Soldiers Monument,Beaufort,Beufort,NC,South,Monument,Monument,1926,NA,35.7595731,-79.0192997
Confederate Soldiers Monument,"Old Cabarrus County Courthouse, Union St. S.",Concord,NC,South,Monument,Monument,1892,NA,35.4087517,-80.579511
Confederate Soldiers Monument,Broad St. And Water St.,Edenton,NC,South,Monument,Monument,1909,NA,36.056707,-76.6080932
Confederate Soldiers Monument,E. Dobbin Ave. And Morgantown Rd.,Fayettesville,NC,South,Monument,Monument,1902,NA,35.0526641,-78.8783585
Confederate Soldiers Monument,112 Court St.,Gatesville,NC,South,Monument,Monument,1915,NA,36.4035484,-76.7522556
Confederate Soldiers Monument,Hamburger Square,Greensboro,NC,South,Monument,Monument,1985,NA,36.0726354,-79.7919754
Confederate Soldiers Monument,Holly Springs United Methodist Church. 108 Avent Ferry Rd.,Holly Springs,NC,South,Monument,Monument,1923,NA,35.651169,-78.835214
Confederate Soldiers Monument,625 Court St.,Jacksonville,NC,South,Monument,Monument,1957,NA,34.751059,-77.431191
Confederate Soldiers Monument,Kinston-Lenoir County Visitors Center. 101 E. New Bern Rd.,Kinston,NC,South,Monument,Monument,1924,NA,35.2439368,-77.5842987
Confederate Soldiers Monument,Fort Fisher State Historic Site,Kure Beach,NC,South,Monument,Monument,1932,NA,33.9968399,-77.9072081
Confederate Soldiers Monument,Old Courthouse,Lexington,NC,South,Monument,Monument,1905,NA,35.8240265,-80.2533838
Confederate Soldiers Monument,N. Main St.,Louisburg,NC,South,Monument,Monument,1914,NA,36.1083507,-78.2964696
Confederate Soldiers Monument,Old Courthouse 132 E. Union St.,Morgantown,NC,South,Monument,Monument,1918,NA,35.7595731,-79.0192997
